Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
41,"T Mikołajczyk, D Mikołajewski, A Kłodowski, ...",Energy sources of mobile robot power systems: A systematic review and comparison of efficiency,2023,Applied Sciences,mdpi.com,https://www.mdpi.com/2076-3417/13/13/7547,"https://scholar.google.com/scholar?cites=13363317291003615887&as_sdt=2005&sciodt=0,5&hl=en",1,2025-03-28 13:22:02,HTML,,,,,,,,41,20.5,10,4,2,"… In addition, we propose (1) an algorithm for selecting the main energy source for robot … an electrical system power supply. Current mobile robot batteries are, in most cases, the robot’s …",https://www.mdpi.com/2076-3417/13/13/7547,"https://scholar.google.com/scholar?q=related:jxobN0YKdLkJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
2,"P Silva, R Rocha",Low-Power Footprint Inference with a Deep Neural Network offloaded to a Service Robot through Edge Computing,2023,Proceedings of the 38th ACM/SIGAPP Symposium on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3555776.3577681,"https://scholar.google.com/scholar?cites=4141009605302366682&as_sdt=2005&sciodt=0,5&hl=en",2,2025-03-28 13:22:02,,10.1145/3555776.3577681,,,,,,,2,1,1,2,2,… All the software was developed in ROS and integrated on the robot’s Jetson AGX Xavier through a Docker container6 which is publicly available to be reused by other researchers. …,,"https://scholar.google.com/scholar?q=related:2jGHx0vSdzkJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
2,"T Mikołajczyk, D Mikołajewski, A Kłodowski, ...",Materials for Batteries of Mobile Robot Power Systems: A Systematic Review and Comparison of Efficiency,2023,no. April,researchgate.net,https://www.researchgate.net/profile/Andrzej-Lukaszewicz/publication/370130436_Materials_for_Batteries_of_Mobile_Robot_Power_Systems_A_Systematic_Review_and_Comparison_of_Efficiency/links/64410c2ee881690c4be7c2d6/Materials-for-Batteries-of-Mobile-Robot-Power-Systems-A-Systematic-Review-and-Comparison-of-Efficiency.pdf,"https://scholar.google.com/scholar?cites=1149432109845662117&as_sdt=2005&sciodt=0,5&hl=en",3,2025-03-28 13:22:02,PDF,,,,,,,,2,1,1,4,2,"… In addition, we propose:(1) an algorithm for selecting main energy source for robot application, and (2) an algorithm for selecting electrical system power supply. Current mobile robot …",https://www.researchgate.net/profile/Andrzej-Lukaszewicz/publication/370130436_Materials_for_Batteries_of_Mobile_Robot_Power_Systems_A_Systematic_Review_and_Comparison_of_Efficiency/links/64410c2ee881690c4be7c2d6/Materials-for-Batteries-of-Mobile-Robot-Power-Systems-A-Systematic-Review-and-Comparison-of-Efficiency.pdf,"https://scholar.google.com/scholar?q=related:pUnH-Gma8w8J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
2,"AM Romanov, N Gyrichidi, OV Trofimov, ...",MAD Robot: Concept and Prototype Description of the Robot for Multi-Spectral Power Equipment Diagnostics. Part II,2023,… -Ural-Siberian Smart …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10296278/,"https://scholar.google.com/scholar?cites=14094116237147952712&as_sdt=2005&sciodt=0,5&hl=en",4,2025-03-28 13:22:02,,,,,,,,,2,1,1,4,2,… of a MAD robot hardware and software that makes it possible to use ArduPilot for power equipment inspection missions; (Part II) an industrial-grade prototype of the MAD robot and the …,https://www.researchgate.net/profile/Alexey-Romanov-10/publication/375116518_MAD_Robot_Concept_and_Prototype_Description_of_the_Robot_for_Multi-Spectral_Power_Equipment_Diagnostics_Part_II/links/65427b5dff8d8f507ce1f97c/MAD-Robot-Concept-and-Prototype-Description-of-the-Robot-for-Multi-Spectral-Power-Equipment-Diagnostics-Part-II.pdf,"https://scholar.google.com/scholar?q=related:SNZEOgtcmMMJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
12,"L Liang, L Lu, L Su",The impact of industrial robot adoption on corporate green innovation in China,2023,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-023-46037-8,"https://scholar.google.com/scholar?cites=17030715564948215704&as_sdt=2005&sciodt=0,5&hl=en",5,2025-03-28 13:22:02,HTML,,,,,,,,12,6,4,3,2,"… that industrial robot adoption has a significant positive impact on corporate green innovation, … reveals that industrial robot adoption can promote corporate green innovation by improving …",https://www.nature.com/articles/s41598-023-46037-8,"https://scholar.google.com/scholar?q=related:mFd035JBWewJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
12,"PO Larsen, N Nerup, J Andersen, N Dohrn, MF Klein, ...","Anastomotic perfusion assessment with indocyanine green in robot-assisted low-anterior resection, a multicenter study of interobserver variation",2023,Surgical …,Springer,https://link.springer.com/article/10.1007/s00464-022-09819-1,"https://scholar.google.com/scholar?cites=2933247497572975319&as_sdt=2005&sciodt=0,5&hl=en",6,2025-03-28 13:22:02,HTML,10.1007/s00464-022-09819-1,,,,,,,12,6,2,6,2,"… We did not have real-time pixel analysis software available at the time of the study. Since then, on table qICG pixel analysis is now feasible on a touch screen tablet, where the surgeon …",https://link.springer.com/article/10.1007/s00464-022-09819-1,"https://scholar.google.com/scholar?q=related:1wIk2w79tCgJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
2,"H Cheng, Z Zheng, P Kumar, Y Chen, ...",A Flexible Lightweight 7.4 V Input 300 V to 1500 V Output Power Converter for an Untethered Modular Piezoelectric Soft Robot,2023,… Modeling for Power …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10221022/,"https://scholar.google.com/scholar?cites=8453927966177543190&as_sdt=2005&sciodt=0,5&hl=en",7,2025-03-28 13:22:02,,,,,,,,,2,1,0,5,2,"… with less than 5 g of power electronics weight. A fully untethered, modular, scalable soft robot platform enables new opportunities for hardware, software, power, and control co-design. …",https://sturm.scholar.princeton.edu/sites/g/files/toruqf3826/files/documents/2023_%20A_Flexible_Lightweight_7.4_V_Input_300_V.pdf,"https://scholar.google.com/scholar?q=related:FsTAxLFiUnUJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
0,"M Zhu, Z Zhang, C Zhai",Ultra-low power drive system design for fiber positioner robot,2023,AOPC 2023: Novel Technologies …,spiedigitallibrary.org,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12965/1296507/Ultra-low-power-drive-system-design-for-fiber-positioner-robot/10.1117/12.3005245.short,,8,2025-03-28 13:22:02,,10.1117/12.3005245.short,,,,,,,0,0,0,3,2,"… In this paper, an ultra-low power drive system for an integrated fiber positioner robot is designed, and its hardware drive circuit and low-power software driver are described in detail. …",,"https://scholar.google.com/scholar?q=related:UddqO_dj4PMJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
1,"G Tian, H Sha, J Zhou, J Fu, G Li",Research and simulation analysis of positioning technology of nuclear power underwater robot based on monocular vision,2023,2023 IEEE 3rd International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10176983/,"https://scholar.google.com/scholar?cites=5487529261169454452&as_sdt=2005&sciodt=0,5&hl=en",9,2025-03-28 13:22:02,,,,,,,,,1,0.5,0,5,2,"… power underwater robot is obtained, The camera coordinate system in this paper is equivalent to the coordinate system of the nuclear power underwater robot … 3D modeling software, …",,"https://scholar.google.com/scholar?q=related:dC2R8smeJ0wJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
3,"J Park, BS Ko, SK Kim, BJ Han",A study on optimization for thermal inspection method of power cable and joint in underground tunnels using autonomous mobile robot,2023,… Conference on Insulated Power Cables …,jicable.org,https://www.jicable.org/TOUT_JICABLE_FIRST_PAGE/2023/2023-P2-18_page1.pdf,"https://scholar.google.com/scholar?cites=1307278979598963183&as_sdt=2005&sciodt=0,5&hl=en",10,2025-03-28 13:22:02,,,,,,,,,3,1.5,1,4,2,This paper presents a mobile robot equipped with 3D LiDAR and depth cameras which autonomously patrols underground tunnels and automatically stops at every cable joint. It is …,,"https://scholar.google.com/scholar?q=related:79FUQU5jJBIJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
11,"Z Jiang, B Chen, Z Ju, Y Li, Y Xu, ...",Design and analysis of a wall‐climbing robot for water wall inspection of thermal power plants,2023,Journal of Field …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/rob.22171,"https://scholar.google.com/scholar?cites=7529898145372227418&as_sdt=2005&sciodt=0,5&hl=en",11,2025-03-28 13:22:02,,10.1002/rob.22171,,,,,,,11,5.5,2,6,2,"… The robot has the function of independent traverse according to its … robot meets the expected functions and indexes, providing a basis for the intelligent development of thermal power …",,"https://scholar.google.com/scholar?q=related:WsfI1XeSf2gJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
4,"KK Şafak, TB Baturalp, S Bozkurt",Parametric Design and Prototyping of a Low-Power Planar Biped Robot,2023,Biomimetics,mdpi.com,https://www.mdpi.com/2313-7673/8/4/346,"https://scholar.google.com/scholar?cites=14708013782960189533&as_sdt=2005&sciodt=0,5&hl=en",12,2025-03-28 13:22:02,HTML,,,,,,,,4,2,1,3,2,… The selection of components for the robot is an important part of the design process. The ADAMS ® 2017 software is used to conduct parameterization and actuator selection studies. A …,https://www.mdpi.com/2313-7673/8/4/346,"https://scholar.google.com/scholar?q=related:XTDk9JtcHcwJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
109,"K Winkle, D McMillan, M Arnelid, K Harrison, ...","Feminist human-robot interaction: Disentangling power, principles and practice for better, more ethical HRI",2023,… on human-robot …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3568162.3576973,"https://scholar.google.com/scholar?cites=8122922784883977275&as_sdt=2005&sciodt=0,5&hl=en",13,2025-03-28 13:22:02,,10.1145/3568162.3576973,,,,,,,109,54.5,22,5,2,"… power rather than merely possessing demographic characteristics [18] as we typically tend to do when talking about (social) robot design (eg [81, 118]) and robot … structures of power, ie …",https://dl.acm.org/doi/pdf/10.1145/3568162.3576973,"https://scholar.google.com/scholar?q=related:O6zvWjxrunAJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
20,"SS Nardekar, SJ Kim",Untethered Magnetic Soft Robot with Ultra‐Flexible Wirelessly Rechargeable Micro‐Supercapacitor as an Onboard Power Source,2023,Advanced Science,Wiley Online Library,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/advs.202303918,"https://scholar.google.com/scholar?cites=14510925128042275801&as_sdt=2005&sciodt=0,5&hl=en",14,2025-03-28 13:22:02,,10.1002/advs.202303918,,,,,,,20,10,10,2,2,"… integrated soft robot, we perform the operation of the robot under … -actuator/robot and laser-irradiated (at optimized laser power and … was maintained with the NEJE controller software. …",https://advanced.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202303918,"https://scholar.google.com/scholar?q=related:2eM_k4UpYckJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
4,"T Shen, J Guo, H Liang, Y Li, K Li, Y Dai, Y Ai",Research on a Blue–Green LED Communication System Based on an Underwater Mobile Robot,2023,Photonics,mdpi.com,https://www.mdpi.com/2304-6732/10/11/1238,"https://scholar.google.com/scholar?cites=16006135473627938408&as_sdt=2005&sciodt=0,5&hl=en",15,2025-03-28 13:22:02,HTML,,,,,,,,4,2,1,7,2,"… The optical power of the two single LEDs was 500 mW and the emission angle was 120 [25]. Lighttools software was used to simulate the layout of 10 LEDs, with the simulation results …",https://www.mdpi.com/2304-6732/10/11/1238,"https://scholar.google.com/scholar?q=related:aD5fvGg3Id4J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
39,"M Chu, W Chen",Human-robot collaboration disassembly planning for end-of-life power batteries,2023,Journal of Manufacturing Systems,Elsevier,https://www.sciencedirect.com/science/article/pii/S0278612523001255,"https://scholar.google.com/scholar?cites=14857391887878503089&as_sdt=2005&sciodt=0,5&hl=en",16,2025-03-28 13:22:02,,,,,,,,,39,19.5,20,2,2,"… To efficiently disassemble power batteries, a human-robot … well as the human-robot assigned disassembly strategy. The … -robot collaboration for disassembly based on power batteries …",,"https://scholar.google.com/scholar?q=related:sbrERTQPMM4J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
10,"J Osterkamp, R Strandby, N Nerup, MB Svendsen, ...",Intraoperative near-infrared lymphography with indocyanine green may aid lymph node dissection during robot-assisted resection of gastroesophageal junction …,2023,Surgical …,Springer,https://link.springer.com/article/10.1007/s00464-022-09684-y,"https://scholar.google.com/scholar?cites=12590720716542237429&as_sdt=2005&sciodt=0,5&hl=en",17,2025-03-28 13:22:02,,10.1007/s00464-022-09684-y,,,,,,,10,5,2,5,2,"… However, due to variations in operating times, and the relatively short duration of gastroscopy and injection (12 min [SD, ± 2]), the present study may lack the power to identify any …",,"https://scholar.google.com/scholar?q=related:9dqmf8g5u64J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
2,"A Kumar, A Raj, K Singh, R Sarkar, ...",Solar Power Based Multipurpose Agriculture Robot with Leaf-Disease Detection,2023,… Conference on Smart …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10200593/,"https://scholar.google.com/scholar?cites=295077071690135423&as_sdt=2005&sciodt=0,5&hl=en",18,2025-03-28 13:22:02,,,,,,,,,2,1,0,5,2,"… In [2], the design of Robot is discussed which gets energy … the Robot for required mechanisms and movement of the Robot. … System software is described in this section. It communicates …",https://www.academia.edu/download/116743772/Solar_Power_Based_Multipurpose_Agriculture_Robot_with_Leaf_Disease_Detection.pdf,"https://scholar.google.com/scholar?q=related:f_dzhwhTGAQJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
5,"E Spyrakos-Papastavridis, JS Dai",A variable impedance scheme based on power-shaping signals and partial knowledge of link-side dynamics for flexible-joint robot interaction and tracking control,2023,IEEE/ASME Transactions …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10177678/,"https://scholar.google.com/scholar?cites=10938995499885227586&as_sdt=2005&sciodt=0,5&hl=en",19,2025-03-28 13:22:02,,,,,,,,,5,2.5,3,2,2,"… the dynamical interactions between the robot and its environment [3… through online modulation of a robot’s active impedance … In contrast to software-related techniques, robotic hardware …",https://kclpure.kcl.ac.uk/portal/files/254419090/umvic_final.pdf,"https://scholar.google.com/scholar?q=related:Qm5BKnMez5cJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
1,"G He, X Huang, F Li",Coordination Design of a Power-Assisted Ankle Exoskeleton Robot Based on Active-Passive Combined Drive,2023,Journal of Shanghai Jiaotong University (Science),Springer,https://link.springer.com/article/10.1007/s12204-023-2589-8,"https://scholar.google.com/scholar?cites=16051854709546784141&as_sdt=2005&sciodt=0,5&hl=en",20,2025-03-28 13:22:02,,10.1007/s12204-023-2589-8,,,,,,,1,0.5,0,3,2,"… This driving method has an excellent powerassisted effect, but … robot based on an active-passive combined drive through simulation analysis of human motion. It used OpenSim …",,"https://scholar.google.com/scholar?q=related:jZW33M-kw94J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023&as_vis=1"
